batch,day,idturk,participantid,treatment,initialendowment,pointssaving1,pointssaving2,pointssaving3,pointssaving4,pointsdebt1,pointsdebt2,borrowdebt1,borrowdebt2,pointsthisdecision,pointsnextdecision,additionalpointssaving1,additionalpointssaving2,additionalpointssaving3,additionalpointssaving4,additionalpointsdebt1,additionalpointsdebt2,points_ia_a1,points_ia_a2,points_ia_a3,points_ia_a4,points_aa_a1,points_aa_a2,points_aa_a3,points_aa_a4,balance_ia_a1,balance_ia_a2,balance_ia_a3,balance_ia_a4,balance_aa_a1,balance_aa_a2,balance_aa_a3,balance_aa_a4,orderlottery,lottery1choice,lottery2choice,lottery3choice,lottery4choice,time1choice,time2choice,oneshotcontrol_s1,oneshotcontrol_s2,oneshotcontrol_s3,oneshotcontrol_s4,oneshotdebt_s1,oneshotdebt_s2,oneshotdebt_d1,oneshotdebt_d2,oneshothigh_s1,oneshothigh_s2,oneshothigh_d1,oneshothigh_d2,end_reasoning,end_debtimportance,end_balancesimportance,end_rateimportance,end_hindsight,demo_age,demo_sex,demo_state,demo_race,demo_educ,demo_collegeplus,demo_studentloan,demo_holddebt,demo_covid,errorbdm1,errorbdm2,errorbdm3,errordebtintro1,errordebtintro2,errordebtintro3,errordebtintro4,errordebtintro5,errordebtendowment1,errordebtendowment2,errordebtendowment3,errordebtendowment4,errordebtendowment5,errordebtendowment6,errordebtendowment7,errordebtendowment8,errordebtpayment1,errordebtpayment2,errordebtpayment3,errorend1,errorend2,error_count,error_initial,error_main,error_end,error_main_total,error_count_total,debt1bal,debt2bal,debt1percpaid,debt2percpaid,controlsaving1balanceupdated,controlsaving2balanceupdated,controlsaving3balanceupdated,controlsaving4balanceupdated,debtsaving1balanceupdated,debtsaving2balanceupdated,debtdebt1balanceupdated,debtdebt2balanceupdated,controlsaving1balanceupdated2,controlsaving2balanceupdated2,controlsaving3balanceupdated2,controlsaving4balanceupdated2,debtsaving1balanceupdated2,debtsaving2balanceupdated2,debtdebt1balanceupdated2,debtdebt2balanceupdated2,lotterychoice,timechoice,durationinseconds,controltreatment,debttreatment,hightreatment,q1697,order_oneshotcontrol,order_oneshotdebt,order_oneshothighdebt,io,perco_orig,perco_adtl,perco_os_c,perco_os_d,perco_os_h,ind_optimal_ia,ind_optimal_ap,ind_optimal_ia_all,ind_optimal_ap_all,share_pointssaving1,share_pointssaving2,share_pointssaving3,share_pointssaving4,share_pointsdebt1,share_pointsdebt2,nz_pointssaving1,nz_pointssaving2,nz_pointssaving3,nz_pointssaving4,nz_pointsdebt1,nz_pointsdebt2,type_num_acnt,debt1paidoff,debt2paidoff,perc_points_ia_a1,perc_points_ia_a2,perc_points_ia_a3,perc_points_ia_a4,prev_balance_ia_a1,prev_balance_ia_a2,prev_balance_ia_a3,prev_balance_ia_a4,balance_max,balance_min
3,Day 3,AQN3WMCEA96DQ,santabarbara56722,High Debt,1326,1326,0,0,0,0,0,0,0,552,0,552,0,0,0,0,0,1326,0,0,0,552,0,0,0,3848,900,-2790,-3391,4400,900,-2790,-3391,2,300,0.3,,,300,0.3,,,,,,,,,,,,,I wanted to gain the most points in every decision. It only made sense to me to choose the savings account with the highest interest.,Not at all important,Extremely important,Extremely important,I would still choose the method I went with because it was the highest payoff.,39,Male,Georgia,White,Some college,Non college graduate,Yes,Yes,None,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,2,0,2,0,6,10,-2790,-3391,0.037931036,0.031142857,,,,,3848,900,-2790,-3391,,,,,4400,900,-2790,-3391,,,6602,0,0,1,,,,,1326,1,1,,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2422,900,-2790,-3391,2422,-3391
3,Day 4,AQN3WMCEA96DQ,santabarbara56722,High Debt,1202,1202,0,0,0,0,0,0,0,463,,463,0,0,0,0,0,1202,0,0,0,463,0,0,0,5602,900,-2790,-3391,6065,900,-2790,-3391,2,300,,,,,,500,0,500,0,0,1000,0,0,1000,0,0,0,I wanted to gain the most points in every decision. It only made sense to me to choose the savings account with the highest interest.,Not at all important,Extremely important,Extremely important,I would still choose the method I went with because it was the highest payoff.,39,Male,Georgia,White,Some college,Non college graduate,Yes,Yes,None,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,0,2,1,6,10,-2790,-3391,0.037931036,0.031142857,,,,,5602,900,-2790,-3391,,,,,6065,900,-2790,-3391,,,5177,0,0,1,,2,1,3,1202,1,1,0.5,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3848,900,-2790,-3391,3848,-3391
1,Initial,AQYYBOOF0846O,sunnyvale57484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,"At first I was thinking that Maybe I should dive it up among all account. But after the first experiment, I realized that would not be in my best interest and should go with the one that has the highest interest rate.",Slightly important,Extremely important,Extremely important,I would have gone with the highest interest rate from the very beginning.,53,Female,Ohio,White,High school or equivalent,Non college graduate,No,Yes,A little,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,0.35,0.9,606,,,,,,,,,,,,,,0,0,0,0,,,,,,,1,1,1,1,1,1,,1,1,,,,,,,,,,
1,Day 1,AQYYBOOF0846O,sunnyvale57484,No Debt,500,300,50,100,50,0,0,0,0,100,0,50,0,50,0,0,0,300,50,100,50,50,0,50,0,1400,750,1000,1550,1450,750,1050,1550,2,400,0.95,,,300,0.95,,,,,,,,,,,,,"At first I was thinking that Maybe I should dive it up among all account. But after the first experiment, I realized that would not be in my best interest and should go with the one that has the highest interest rate.",Slightly important,Extremely important,Extremely important,I would have gone with the highest interest rate from the very beginning.,53,Female,Ohio,White,High school or equivalent,Non college graduate,No,Yes,A little,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1,0,1,0,2,2,,,,,1400,750,1000,1550,,,,,1450,750,1050,1550,,,,,,,2104,1,0,0,Everything was clear. I had no problems understanding the instructions.,,,,500,0.60000002,0.5,,,,0,0,0,0,0.60000002,0.1,0.2,0.1,0,0,1,1,1,1,0,0,4,1,1,0.60000002,0.1,0.2,0.1,1100,700,900,1500,1500,700
1,Day 2,AQYYBOOF0846O,sunnyvale57484,No Debt,600,300,0,300,0,0,0,0,0,100,500,0,50,0,50,0,0,300,0,300,0,0,50,0,50,1750,750,1350,1550,1750,800,1350,1600,2,325,0.9,,,400,0.99,,,,,,,,,,,,,"At first I was thinking that Maybe I should dive it up among all account. But after the first experiment, I realized that would not be in my best interest and should go with the one that has the highest interest rate.",Slightly important,Extremely important,Extremely important,I would have gone with the highest interest rate from the very beginning.,53,Female,Ohio,White,High school or equivalent,Non college graduate,No,Yes,A little,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,0,2,2,,,,,1750,750,1350,1550,,,,,1750,800,1350,1600,,,,,,,1343,1,0,0,,,,,600,0.5,0,,,,0,0,0,0,0.5,0,0.5,0,0,0,1,0,1,0,0,0,2,1,1,0.5,0,0.5,0,1400,750,1000,1550,1550,750
1,Day 3,AQYYBOOF0846O,sunnyvale57484,No Debt,1213,1213,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,1213,0,0,0,100,0,0,0,2963,800,1350,1600,3063,800,1350,1600,2,475,0.98,,,499,0.99,,,,,,,,,,,,,"At first I was thinking that Maybe I should dive it up among all account. But after the first experiment, I realized that would not be in my best interest and should go with the one that has the highest interest rate.",Slightly important,Extremely important,Extremely important,I would have gone with the highest interest rate from the very beginning.,53,Female,Ohio,White,High school or equivalent,Non college graduate,No,Yes,A little,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,2,2,,,,,2963,800,1350,1600,,,,,3063,800,1350,1600,,,,,,,1038,1,0,0,,,,,1213,1,1,,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1750,750,1350,1550,1750,750
1,Day 4,AQYYBOOF0846O,sunnyvale57484,No Debt,975,975,0,0,0,0,0,0,0,507,,507,0,0,0,0,0,975,0,0,0,507,0,0,0,4038,800,1350,1600,4545,800,1350,1600,2,250,,,,,,1000,0,0,0,1000,0,0,0,1000,0,0,0,"At first I was thinking that Maybe I should dive it up among all account. But after the first experiment, I realized that would not be in my best interest and should go with the one that has the highest interest rate.",Slightly important,Extremely important,Extremely important,I would have gone with the highest interest rate from the very beginning.,53,Female,Ohio,White,High school or equivalent,Non college graduate,No,Yes,A little,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,4038,800,1350,1600,,,,,4545,800,1350,1600,,,,,,,1253,1,0,0,,1,2,3,975,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,2963,800,1350,1600,2963,800
2,Initial,ARLGZWN6W91WD,hartford70236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,I just felt it was the way I could earn the most. ,Not at all important,Extremely important,Extremely important,"I will still follow the one I used, I am happy with the outcome. ",32,Female,Texas,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A lot,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,3,4,,,,,,,,,,,,,,,,,,,,,0.75,1,307,,,,,,,,,,,,,,0,0,1,1,,,,,,,1,1,1,1,1,1,,1,1,,,,,,,,,,
2,Day 1,ARLGZWN6W91WD,hartford70236,High Debt,500,500,0,0,0,0,0,0,0,480,0,480,0,0,0,0,0,500,0,0,0,480,0,0,0,1600,700,-2900,-3500,2080,700,-2900,-3500,1,250,0.75,,,250,0.75,,,,,,,,,,,,,I just felt it was the way I could earn the most. ,Not at all important,Extremely important,Extremely important,"I will still follow the one I used, I am happy with the outcome. ",32,Female,Texas,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A lot,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1,0,1,0,3,4,-2900,-3500,0,0,,,,,1600,700,-2900,-3500,,,,,2080,700,-2900,-3500,,,3835,0,0,1,no,,,,500,1,1,,,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1100,700,-2900,-3500,1100,-3500
2,Day 2,ARLGZWN6W91WD,hartford70236,High Debt,696,696,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,696,0,0,0,100,0,0,0,2776,700,-2900,-3500,2876,700,-2900,-3500,1,250,0.75,,,200,0.75,,,,,,,,,,,,,I just felt it was the way I could earn the most. ,Not at all important,Extremely important,Extremely important,"I will still follow the one I used, I am happy with the outcome. ",32,Female,Texas,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A lot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,0,1,0,3,4,-2900,-3500,0,0,,,,,2776,700,-2900,-3500,,,,,2876,700,-2900,-3500,,,1848,0,0,1,,,,,696,1,1,,,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1600,700,-2900,-3500,1600,-3500
2,Day 3,ARLGZWN6W91WD,hartford70236,High Debt,855,855,0,0,0,0,0,0,0,100,500,100,0,0,0,0,0,855,0,0,0,100,0,0,0,3731,700,-2900,-3500,3831,700,-2900,-3500,2,250,0.75,,,250,0.75,,,,,,,,,,,,,I just felt it was the way I could earn the most. ,Not at all important,Extremely important,Extremely important,"I will still follow the one I used, I am happy with the outcome. ",32,Female,Texas,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A lot,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,2,1,1,0,3,4,-2900,-3500,0,0,,,,,3731,700,-2900,-3500,,,,,3831,700,-2900,-3500,,,2455,0,0,1,,,,,855,1,1,,,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2776,700,-2900,-3500,2776,-3500
2,Day 4,ARLGZWN6W91WD,hartford70236,High Debt,1546,1546,0,0,0,0,0,0,0,396,,396,0,0,0,0,0,1546,0,0,0,396,0,0,0,5377,700,-2900,-3500,5773,700,-2900,-3500,1,250,,,,,,1000,0,0,0,1000,0,0,0,1000,0,0,0,I just felt it was the way I could earn the most. ,Not at all important,Extremely important,Extremely important,"I will still follow the one I used, I am happy with the outcome. ",32,Female,Texas,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A lot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,-2900,-3500,0,0,,,,,5377,700,-2900,-3500,,,,,5773,700,-2900,-3500,,,2544,0,0,1,,2,1,3,1546,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3731,700,-2900,-3500,3731,-3500
3,Initial,ARN6CGWU5FETT,stamford13919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,none,Very important,Very important,Moderately important,none,33,Female,Missing,White,College graduate with Bachelor's Degree (4 year),College or more,No,No,A lot,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,17,17,,,,,,,,,,,,,,,,,,,,,0.05,0.25,643,,,,,,,,,,,,,,0,0,0,0,,,,,,,1,1,1,1,1,1,,1,1,,,,,,,,,,
3,Day 1,ARN6CGWU5FETT,stamford13919,Low Debt,500,200,100,0,0,100,100,0,0,100,0,50,20,0,0,20,10,200,100,100,100,50,20,20,10,1300,800,-800,-1400,1350,820,-780,-1390,2,300,0.5,,,250,0.5,,,,,,,,,,,,,none,Very important,Very important,Moderately important,none,33,Female,Missing,White,College graduate with Bachelor's Degree (4 year),College or more,No,No,A lot,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,,,4,0,4,0,17,17,-780,-1390,0.13333334,0.07333333,,,,,1300,800,-800,-1400,,,,,1350,820,-780,-1390,,,1158,0,1,0,no,,,,500,0.40000001,0.5,,,,0,0,0,0,0.40000001,0.2,0,0,0.2,0.2,1,1,0,0,1,1,4,0,0,0.40000001,0.2,0.2,0.2,1100,700,-900,-1500,1100,-1500
3,Day 2,ARN6CGWU5FETT,stamford13919,Low Debt,586,400,86,0,0,100,0,0,0,100,0,50,15,0,0,25,10,400,86,100,0,50,15,25,10,1750,906,-680,-1390,1800,921,-655,-1380,2,300,0.6,,,300,0.6,,,,,,,,,,,,,none,Very important,Very important,Moderately important,none,33,Female,Missing,White,College graduate with Bachelor's Degree (4 year),College or more,No,No,A lot,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,2,0,2,0,17,17,-655,-1380,0.27222222,0.079999998,,,,,1750,906,-680,-1390,,,,,1800,921,-655,-1380,,,737,0,1,0,,,,,586,0.68259388,0.5,,,,0,0,0,0,0.68259388,0.14675768,0,0,0.17064847,0,1,1,0,0,1,0,3,0,0,0.68259388,0.14675768,0.17064847,0,1300,800,-800,-1400,1300,-1400
3,Day 3,ARN6CGWU5FETT,stamford13919,Low Debt,705,500,205,0,0,0,0,0,0,396,0,300,96,0,0,0,0,500,205,0,0,300,96,0,0,2300,1126,-655,-1380,2600,1222,-655,-1380,1,250,0.5,,,250,0.5,,,,,,,,,,,,,none,Very important,Very important,Moderately important,none,33,Female,Missing,White,College graduate with Bachelor's Degree (4 year),College or more,No,No,A lot,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,,,7,0,7,0,17,17,-655,-1380,0.27222222,0.079999998,,,,,2300,1126,-655,-1380,,,,,2600,1222,-655,-1380,,,781,0,1,0,,,,,705,0.70921987,0.75757575,,,,0,0,0,0,0.70921987,0.29078013,0,0,0,0,1,1,0,0,0,0,2,0,0,0.70921987,0.29078013,0,0,1750,906,-680,-1390,1750,-1390
3,Day 4,ARN6CGWU5FETT,stamford13919,Low Debt,895,200,200,0,0,200,295,0,0,466,,400,66,0,0,0,0,200,200,200,295,400,66,0,0,2800,1422,-455,-1085,3200,1488,-455,-1085,2,300,,,,,,500,200,300,0,600,400,0,0,600,400,0,0,none,Very important,Very important,Moderately important,none,33,Female,Missing,White,College graduate with Bachelor's Degree (4 year),College or more,No,No,A lot,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,4,0,4,0,17,17,-455,-1085,0.49444443,0.27666667,,,,,2800,1422,-455,-1085,,,,,3200,1488,-455,-1085,,,2452,0,1,0,,3,2,1,895,0.22346368,0.85836911,0.5,0.60000002,0.60000002,0,0,0,0,0.22346368,0.22346368,0,0,0.22346368,0.32960895,1,1,0,0,1,1,4,0,0,0.22346368,0.22346368,0.22346368,0.32960895,2300,1126,-655,-1380,2300,-1380
2,Initial,ARWN6TT8EWCFJ,waterbury29023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,It seems to be the right way i went mostly with gut feelings and hope for the best.,Extremely important,Extremely important,Extremely important,Try to choose the lower number never max out what you get.,33,Male,Mississippi,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,No,A moderate amount,1,1,0,,,,,,,,,,,,,,,,,,,2,2,0,0,33,43,,,,,,,,,,,,,,,,,,,,,0.5,1,257,,,,,,,,,,,,,,0,0,0,0,,,,,,,1,1,1,1,1,1,,1,1,,,,,,,,,,
2,Day 1,ARWN6TT8EWCFJ,waterbury29023,Low Debt,500,100,100,0,0,200,100,0,0,100,0,20,20,0,0,20,40,100,100,200,100,20,20,20,40,1200,800,-700,-1400,1220,820,-680,-1360,1,200,0.5,,,350,0.5,,,,,,,,,,,,,It seems to be the right way i went mostly with gut feelings and hope for the best.,Extremely important,Extremely important,Extremely important,Try to choose the lower number never max out what you get.,33,Male,Mississippi,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,No,A moderate amount,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,,,11,1,10,0,33,43,-680,-1360,0.24444444,0.093333334,,,,,1200,800,-700,-1400,,,,,1220,820,-680,-1360,,,1014,0,1,0,no,,,,500,0.2,0.2,,,,0,0,0,0,0.2,0.2,0,0,0.40000001,0.2,1,1,0,0,1,1,4,0,0,0.2,0.2,0.40000001,0.2,1100,700,-900,-1500,1100,-1500
2,Day 2,ARWN6TT8EWCFJ,waterbury29023,Low Debt,576,100,100,0,0,100,276,0,0,100,0,20,20,0,0,20,40,100,100,100,276,20,20,20,40,1320,920,-580,-1084,1340,940,-560,-1044,1,400,1,,,500,0.5,,,,,,,,,,,,,It seems to be the right way i went mostly with gut feelings and hope for the best.,Extremely important,Extremely important,Extremely important,Try to choose the lower number never max out what you get.,33,Male,Mississippi,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,No,A moderate amount,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,,,9,1,8,0,33,43,-560,-1044,0.37777779,0.30399999,,,,,1320,920,-580,-1084,,,,,1340,940,-560,-1044,,,755,0,1,0,,,,,576,0.1736111,0.2,,,,0,0,0,0,0.1736111,0.1736111,0,0,0.1736111,0.47916666,1,1,0,0,1,1,4,0,0,0.1736111,0.1736111,0.1736111,0.47916666,1200,800,-700,-1400,1200,-1400
2,Day 3,ARWN6TT8EWCFJ,waterbury29023,Low Debt,646,300,100,0,0,100,146,0,0,100,0,20,20,0,0,20,40,300,100,100,146,20,20,20,40,1640,1040,-460,-898,1660,1060,-440,-858,1,499,1,,,500,0.5,,,,,,,,,,,,,It seems to be the right way i went mostly with gut feelings and hope for the best.,Extremely important,Extremely important,Extremely important,Try to choose the lower number never max out what you get.,33,Male,Mississippi,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,No,A moderate amount,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,,,13,3,10,0,33,43,-440,-858,0.51111114,0.428,,,,,1640,1040,-460,-898,,,,,1660,1060,-440,-858,,,808,0,1,0,,,,,646,0.4643963,0.2,,,,0,0,0,0,0.4643963,0.15479876,0,0,0.15479876,0.22600619,1,1,0,0,1,1,4,0,0,0.4643963,0.15479876,0.15479876,0.22600619,1320,920,-580,-1084,1320,-1084
2,Day 4,ARWN6TT8EWCFJ,waterbury29023,Low Debt,749,200,200,0,0,49,300,0,0,300,,50,50,0,0,100,100,200,200,49,300,50,50,100,100,1860,1260,-391,-558,1910,1310,-291,-458,1,200,,,,,,300,300,300,100,300,300,300,100,300,300,300,100,It seems to be the right way i went mostly with gut feelings and hope for the best.,Extremely important,Extremely important,Extremely important,Try to choose the lower number never max out what you get.,33,Male,Mississippi,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,No,A moderate amount,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,8,2,5,1,33,43,-291,-458,0.67666668,0.69466668,,,,,1860,1260,-391,-558,,,,,1910,1310,-291,-458,,,680,0,1,0,,3,1,2,749,0.2670227,0.16666667,0.30000001,0.30000001,0.30000001,0,0,0,0,0.2670227,0.2670227,0,0,0.065420561,0.40053403,1,1,0,0,1,1,4,0,0,0.2670227,0.2670227,0.065420561,0.40053403,1640,1040,-460,-898,1640,-898
2,Initial,AS4NIEQJWCG3M,alameda24143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,I basically just tried to do it as evenly as possible.,Moderately important,Moderately important,Very important,To go partly with your gut and a lot with research.,32,Female,New York,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A little,1,0,1,,,,,,,,,,,,,,,,,,,2,2,0,0,32,41,,,,,,,,,,,,,,,,,,,,,0.5,1,393,,,,,,,,,,,,,,0,0,0,0,,,,,,,1,1,1,1,1,1,,1,1,,,,,,,,,,
2,Day 1,AS4NIEQJWCG3M,alameda24143,Low Debt,500,200,100,0,0,100,100,0,0,525,0,125,100,0,0,200,100,200,100,100,100,125,100,200,100,1300,800,-800,-1400,1425,900,-600,-1300,2,233,1,,,350,1,,,,,,,,,,,,,I basically just tried to do it as evenly as possible.,Moderately important,Moderately important,Very important,To go partly with your gut and a lot with research.,32,Female,New York,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A little,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,,,11,2,9,0,32,41,-600,-1300,0.33333334,0.13333334,,,,,1300,800,-800,-1400,,,,,1425,900,-600,-1300,,,915,0,1,0,No,,,,500,0.40000001,0.23809524,,,,0,0,0,0,0.40000001,0.2,0,0,0.2,0.2,1,1,0,0,1,1,4,0,0,0.40000001,0.2,0.2,0.2,1100,700,-900,-1500,1100,-1500
2,Day 2,AS4NIEQJWCG3M,alameda24143,Low Debt,640,200,200,0,0,140,100,0,0,593,0,93,100,0,0,200,200,200,200,140,100,93,100,200,200,1625,1100,-460,-1200,1718,1200,-260,-1000,1,365,1,,,322,1,,,,,,,,,,,,,I basically just tried to do it as evenly as possible.,Moderately important,Moderately important,Very important,To go partly with your gut and a lot with research.,32,Female,New York,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A little,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,,,8,1,7,0,32,41,-260,-1000,0.71111113,0.33333334,,,,,1625,1100,-460,-1200,,,,,1718,1200,-260,-1000,,,4993,0,1,0,,,,,640,0.3125,0.15682968,,,,0,0,0,0,0.3125,0.3125,0,0,0.21875,0.15625,1,1,0,0,1,1,4,0,0,0.3125,0.3125,0.21875,0.15625,1300,800,-800,-1400,1300,-1400
2,Day 3,AS4NIEQJWCG3M,alameda24143,Low Debt,795,200,300,0,0,100,195,0,0,100,500,30,50,0,0,10,10,200,300,100,195,30,50,10,10,1918,1500,-160,-805,1948,1550,-150,-795,2,236,0.5,,,344,1,,,,,,,,,,,,,I basically just tried to do it as evenly as possible.,Moderately important,Moderately important,Very important,To go partly with your gut and a lot with research.,32,Female,New York,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A little,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,,,8,1,7,0,32,41,-150,-795,0.83333331,0.47,,,,,1918,1500,-160,-805,,,,,1948,1550,-150,-795,,,1796,0,1,0,,,,,795,0.25157234,0.30000001,,,,0,0,0,0,0.25157234,0.3773585,0,0,0.12578617,0.24528302,1,1,0,0,1,1,4,0,0,0.25157234,0.3773585,0.12578617,0.24528302,1625,1100,-460,-1200,1625,-1200
2,Day 4,AS4NIEQJWCG3M,alameda24143,Low Debt,1402,102,300,0,0,600,400,0,0,100,,25,25,0,0,25,25,102,300,600,400,25,25,25,25,2050,1850,450,-395,2075,1875,475,-370,1,300,,,,,,300,100,200,400,500,100,100,300,300,500,100,100,I basically just tried to do it as evenly as possible.,Moderately important,Moderately important,Very important,To go partly with your gut and a lot with research.,32,Female,New York,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A little,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,12,2,9,1,32,41,475,-370,1.5277778,0.75333333,,,,,2050,1850,450,-395,,,,,2075,1875,475,-370,,,1501,0,1,0,,2,3,1,1402,0.072753213,0.25,0.30000001,0.5,0.30000001,0,0,0,0,0.072753213,0.21398003,0,0,0.42796007,0.28530669,1,1,0,0,1,1,4,1,0,0.072753213,0.21398003,0.42796007,0.28530669,1918,1500,-160,-805,1918,-805
2,Initial,ASXNA04AP6W4U,carson15054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,savings,Extremely important,Extremely important,Extremely important,no strategy,37,Female,Indiana,White,College graduate with Bachelor's Degree (4 year),College or more,No,Prefer not to answer,A lot,0,1,1,,,,,,,,,,,,,,,,,,,2,2,0,0,31,39,,,,,,,,,,,,,,,,,,,,,0.5,0.3,361,,,,,,,,,,,,,,0,0,0,0,,,,,,,1,1,1,1,1,1,,1,1,,,,,,,,,,
2,Day 1,ASXNA04AP6W4U,carson15054,No Debt,500,100,100,150,150,0,0,0,0,100,0,30,30,20,20,0,0,100,100,150,150,30,30,20,20,1200,800,1050,1650,1230,830,1070,1670,1,450,0.5,,,300,0.05,,,,,,,,,,,,,savings,Extremely important,Extremely important,Extremely important,no strategy,37,Female,Indiana,White,College graduate with Bachelor's Degree (4 year),College or more,No,Prefer not to answer,A lot,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,,,10,2,8,0,31,39,,,,,1200,800,1050,1650,,,,,1230,830,1070,1670,,,,,,,1831,1,0,0,nope,,,,500,0.2,0.30000001,,,,0,0,0,0,0.2,0.2,0.30000001,0.30000001,0,0,1,1,1,1,0,0,4,1,1,0.2,0.2,0.30000001,0.30000001,1100,700,900,1500,1500,700
2,Day 2,ASXNA04AP6W4U,carson15054,No Debt,573,200,100,100,173,0,0,0,0,100,0,20,30,30,20,0,0,200,100,100,173,20,30,30,20,1430,930,1170,1843,1450,960,1200,1863,2,490,0.05,,,500,1,,,,,,,,,,,,,savings,Extremely important,Extremely important,Extremely important,no strategy,37,Female,Indiana,White,College graduate with Bachelor's Degree (4 year),College or more,No,Prefer not to answer,A lot,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,,,9,1,8,0,31,39,,,,,1430,930,1170,1843,,,,,1450,960,1200,1863,,,,,,,896,1,0,0,,,,,573,0.34904015,0.2,,,,0,0,0,0,0.34904015,0.17452008,0.17452008,0.30191973,0,0,1,1,1,1,0,0,4,1,1,0.34904015,0.17452008,0.17452008,0.30191973,1200,800,1050,1650,1650,800
